LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	Yes
X_Columns	One
Time_Pref	Absolute
Operator	Microsoft
Date	2023/11/24
Time	16:46:27.6817073822021484375
***End_of_Header***	
	
Channels	1	
Samples	100000	
Date	2023/11/24	
Time	16:46:27.6817073822021484375	
X_Dimension	Time	
X0	0.0000000000000000E+0	
Delta_X	1.000000	
***End_of_Header***		
X_Value	Untitled	Comment
1264.000000	0.698308
1265.000000	0.697825
1266.000000	0.694926
1267.000000	0.693315
1268.000000	0.692510
1269.000000	0.687840
1270.000000	0.683008
1271.000000	0.683492
1272.000000	0.682364
1273.000000	0.678338
1274.000000	0.679787
1275.000000	0.677533
1276.000000	0.677050
1277.000000	0.673668
1278.000000	0.672701
1279.000000	0.670769
1280.000000	0.666743
1281.000000	0.663522
1282.000000	0.661106
1283.000000	0.657885
1284.000000	0.656758
1285.000000	0.652732
1286.000000	0.653215
1287.000000	0.650638
1288.000000	0.647578
1289.000000	0.647256
1290.000000	0.645323
1291.000000	0.644035
1292.000000	0.641136
1293.000000	0.641297
1294.000000	0.637754
1295.000000	0.634372
1296.000000	0.631957
1297.000000	0.630507
1298.000000	0.628091
1299.000000	0.623421
1300.000000	0.622294
1301.000000	0.616657
1302.000000	0.617301
1303.000000	0.615208
1304.000000	0.614241
1305.000000	0.611987
1306.000000	0.611020
1307.000000	0.608283
1308.000000	0.607316
1309.000000	0.605706
1310.000000	0.603612
1311.000000	0.599425
1312.000000	0.596687
1313.000000	0.593949
1314.000000	0.589601
1315.000000	0.588152
1316.000000	0.584448
1317.000000	0.582837
1318.000000	0.581710
1319.000000	0.579777
1320.000000	0.576234
1321.000000	0.575751
1322.000000	0.575429
1323.000000	0.573819
1324.000000	0.570920
1325.000000	0.567216
1326.000000	0.564317
1327.000000	0.562384
1328.000000	0.560130
1329.000000	0.559485
1330.000000	0.558197
1331.000000	0.551433
1332.000000	0.547729
1333.000000	0.544991
1334.000000	0.544830
1335.000000	0.543864
1336.000000	0.540965
1337.000000	0.539677
1338.000000	0.536295
1339.000000	0.535650
1340.000000	0.532107
1341.000000	0.530658
1342.000000	0.528725
1343.000000	0.524860
1344.000000	0.520029
1345.000000	0.519868
1346.000000	0.514875
1347.000000	0.514553
1348.000000	0.510205
1349.000000	0.509400
1350.000000	0.505535
1351.000000	0.505696
1352.000000	0.505052
1353.000000	0.502636
1354.000000	0.500381
1355.000000	0.493134
1356.000000	0.493939
1357.000000	0.493134
1358.000000	0.487497
1359.000000	0.487175
1360.000000	0.481539
1361.000000	0.479284
1362.000000	0.476868
1363.000000	0.473808
1364.000000	0.471876
1365.000000	0.468333
1366.000000	0.468977
1367.000000	0.467044
1368.000000	0.463985
1369.000000	0.460925
1370.000000	0.460441
1371.000000	0.456415
1372.000000	0.454966
1373.000000	0.451101
1374.000000	0.448363
1375.000000	0.445303
1376.000000	0.442565
1377.000000	0.439022
1378.000000	0.435157
1379.000000	0.433708
1380.000000	0.430970
1381.000000	0.429198
1382.000000	0.426622
1383.000000	0.426300
1384.000000	0.423884
1385.000000	0.421468
1386.000000	0.417925
1387.000000	0.416476
1388.000000	0.412933
1389.000000	0.410517
1390.000000	0.405686
1391.000000	0.405686
1392.000000	0.402304
1393.000000	0.397150
1394.000000	0.396506
1395.000000	0.394412
1396.000000	0.391191
1397.000000	0.389259
1398.000000	0.387487
1399.000000	0.384910
1400.000000	0.382334
1401.000000	0.379274
1402.000000	0.377341
1403.000000	0.373959
1404.000000	0.372671
1405.000000	0.369289
1406.000000	0.366229
1407.000000	0.363652
1408.000000	0.361398
1409.000000	0.359143
1410.000000	0.355439
1411.000000	0.351413
1412.000000	0.349158
1413.000000	0.348836
1414.000000	0.345615
1415.000000	0.344649
1416.000000	0.342233
1417.000000	0.338368
1418.000000	0.335952
1419.000000	0.333698
1420.000000	0.329349
1421.000000	0.327739
1422.000000	0.323068
1423.000000	0.321619
1424.000000	0.319848
1425.000000	0.316304
1426.000000	0.312278
1427.000000	0.311473
1428.000000	0.308574
1429.000000	0.306320
1430.000000	0.302938
1431.000000	0.301488
1432.000000	0.299717
1433.000000	0.296657
1434.000000	0.293436
1435.000000	0.291181
1436.000000	0.287799
1437.000000	0.284900
1438.000000	0.283290
1439.000000	0.278781
1440.000000	0.276526
1441.000000	0.273144
1442.000000	0.271050
1443.000000	0.268151
1444.000000	0.264931
1445.000000	0.262193
1446.000000	0.260099
1447.000000	0.258972
1448.000000	0.256395
1449.000000	0.252691
1450.000000	0.250114
1451.000000	0.246088
1452.000000	0.243350
1453.000000	0.241418
1454.000000	0.239163
1455.000000	0.235942
1456.000000	0.232399
1457.000000	0.230466
1458.000000	0.228051
1459.000000	0.224669
1460.000000	0.222736
1461.000000	0.220321
1462.000000	0.216939
1463.000000	0.215167
1464.000000	0.213557
1465.000000	0.208564
1466.000000	0.206954
1467.000000	0.202927
1468.000000	0.199868
1469.000000	0.197291
1470.000000	0.195358
1471.000000	0.192459
1472.000000	0.189077
1473.000000	0.186662
1474.000000	0.183441
1475.000000	0.180059
1476.000000	0.178931
1477.000000	0.175711
1478.000000	0.174744
1479.000000	0.170557
1480.000000	0.167497
1481.000000	0.164437
1482.000000	0.163149
1483.000000	0.159928
1484.000000	0.156063
1485.000000	0.153164
1486.000000	0.150104
1487.000000	0.147205
1488.000000	0.146400
1489.000000	0.143018
1490.000000	0.140763
1491.000000	0.137220
1492.000000	0.134321
1493.000000	0.132550
1494.000000	0.129007
1495.000000	0.125303
1496.000000	0.122243
1497.000000	0.121277
1498.000000	0.118217
1499.000000	0.114674
1500.000000	0.110970
1501.000000	0.109359
1502.000000	0.105655
1503.000000	0.102756
1504.000000	0.099535
1505.000000	0.096636
1506.000000	0.094543
1507.000000	0.092771
1508.000000	0.088262
1509.000000	0.086329
1510.000000	0.084719
1511.000000	0.081981
1512.000000	0.078921
1513.000000	0.073929
1514.000000	0.072479
1515.000000	0.070225
1516.000000	0.066360
1517.000000	0.063622
1518.000000	0.061045
1519.000000	0.059113
1520.000000	0.056697
1521.000000	0.052993
1522.000000	0.049933
1523.000000	0.046712
1524.000000	0.047839
1525.000000	0.042042
1526.000000	0.038499
1527.000000	0.035761
1528.000000	0.033506
1529.000000	0.031412
1530.000000	0.027547
1531.000000	0.023843
1532.000000	0.021105
1533.000000	0.017401
1534.000000	0.014825
1535.000000	0.011765
1536.000000	0.009510
1537.000000	0.008061
1538.000000	0.003229
1539.000000	-0.000153
1540.000000	-0.001924
1541.000000	-0.004662
1542.000000	-0.007561
1543.000000	-0.011748
1544.000000	-0.014969
1545.000000	-0.017063
1546.000000	-0.019317
1547.000000	-0.022699
1548.000000	-0.025276
1549.000000	-0.028014
1550.000000	-0.031557
1551.000000	-0.033973
1552.000000	-0.036066
1553.000000	-0.038643
1554.000000	-0.041381
1555.000000	-0.045085
1556.000000	-0.047984
1557.000000	-0.049916
1558.000000	-0.054426
1559.000000	-0.056519
1560.000000	-0.060062
1561.000000	-0.063927
1562.000000	-0.065699
1563.000000	-0.069242
1564.000000	-0.070691
1565.000000	-0.074073
1566.000000	-0.077616
1567.000000	-0.079066
1568.000000	-0.081642
1569.000000	-0.086474
1570.000000	-0.088890
1571.000000	-0.092272
1572.000000	-0.094043
1573.000000	-0.095815
1574.000000	-0.100968
1575.000000	-0.102901
1576.000000	-0.106927
1577.000000	-0.109504
1578.000000	-0.111919
1579.000000	-0.114979
1580.000000	-0.118361
1581.000000	-0.121421
1582.000000	-0.123354
1583.000000	-0.125769
1584.000000	-0.130118
1585.000000	-0.132855
1586.000000	-0.133822
1587.000000	-0.137687
1588.000000	-0.140425
1589.000000	-0.144129
1590.000000	-0.147994
1591.000000	-0.150248
1592.000000	-0.152181
1593.000000	-0.155724
1594.000000	-0.157334
1595.000000	-0.160555
1596.000000	-0.166192
1597.000000	-0.164904
1598.000000	-0.170862
1599.000000	-0.173761
1600.000000	-0.176338
1601.000000	-0.177787
1602.000000	-0.181008
1603.000000	-0.184712
1604.000000	-0.188739
1605.000000	-0.191154
1606.000000	-0.193248
1607.000000	-0.197274
1608.000000	-0.198562
1609.000000	-0.202750
1610.000000	-0.206454
1611.000000	-0.208547
1612.000000	-0.212090
1613.000000	-0.214506
1614.000000	-0.218532
1615.000000	-0.220787
1616.000000	-0.222558
1617.000000	-0.226424
1618.000000	-0.229322
1619.000000	-0.231899
1620.000000	-0.235603
1621.000000	-0.238341
1622.000000	-0.240918
1623.000000	-0.243495
1624.000000	-0.246877
1625.000000	-0.250742
1626.000000	-0.252352
1627.000000	-0.255251
1628.000000	-0.259921
1629.000000	-0.262015
1630.000000	-0.264270
1631.000000	-0.267813
1632.000000	-0.270228
1633.000000	-0.272966
1634.000000	-0.277314
1635.000000	-0.279569
1636.000000	-0.282629
1637.000000	-0.285850
1638.000000	-0.287299
1639.000000	-0.291487
1640.000000	-0.294869
1641.000000	-0.295996
1642.000000	-0.298734
1643.000000	-0.302438
1644.000000	-0.303887
1645.000000	-0.307913
1646.000000	-0.310490
1647.000000	-0.310812
1648.000000	-0.311778
1649.000000	-0.313550
1650.000000	-0.313872
1651.000000	-0.316449
1652.000000	-0.317576
1653.000000	-0.316932
1654.000000	-0.318381
1655.000000	-0.318865
1656.000000	-0.319831
1657.000000	-0.318703
1658.000000	-0.319992
1659.000000	-0.319026
1660.000000	-0.319348
1661.000000	-0.318703
1662.000000	-0.319026
1663.000000	-0.320314
1664.000000	-0.319348
1665.000000	-0.319348
1666.000000	-0.318703
1667.000000	-0.317576
1668.000000	-0.319509
1669.000000	-0.319348
1670.000000	-0.319831
1671.000000	-0.318865
1672.000000	-0.318542
1673.000000	-0.318381
1674.000000	-0.319992
1675.000000	-0.319187
1676.000000	-0.317576
1677.000000	-0.318542
1678.000000	-0.318542
1679.000000	-0.318381
1680.000000	-0.318381
1681.000000	-0.317898
1682.000000	2.669207
1683.000000	3.014978
1684.000000	3.073116
1685.000000	3.130611
1686.000000	3.149292
1687.000000	3.115633
1688.000000	3.127551
1689.000000	3.132865
1690.000000	3.134637
1691.000000	3.133671
1692.000000	3.110641
1693.000000	3.114345
1694.000000	3.110158
1695.000000	3.100817
1696.000000	3.084712
1697.000000	3.078431
1698.000000	3.067802
1699.000000	3.055079
1700.000000	3.059749
1701.000000	3.058139
1702.000000	3.053146
1703.000000	3.035431
1704.000000	3.036880
1705.000000	3.037041
1706.000000	3.024480
1707.000000	3.029150
1708.000000	3.019648
1709.000000	3.015783
1710.000000	2.998873
1711.000000	2.994686
1712.000000	2.989854
1713.000000	2.979708
1714.000000	2.982124
1715.000000	2.976970
1716.000000	2.969884
1717.000000	2.959255
1718.000000	2.949592
1719.000000	2.937352
1720.000000	2.935903
1721.000000	2.924791
1722.000000	2.934454
1723.000000	2.928334
1724.000000	2.930105
1725.000000	2.927529
1726.000000	2.914645
1727.000000	2.915289
1728.000000	2.904821
1729.000000	2.905787
1730.000000	2.906270
1731.000000	2.902244
1732.000000	2.901922
1733.000000	2.894514
1734.000000	2.887750
1735.000000	2.878570
1736.000000	2.870839
1737.000000	2.875349
1738.000000	2.871484
1739.000000	2.860532
1740.000000	2.860049
1741.000000	2.857150
1742.000000	2.844911
1743.000000	2.831383
1744.000000	2.833798
1745.000000	2.834120
1746.000000	2.838469
1747.000000	2.842656
1748.000000	2.830899
1749.000000	2.826068
1750.000000	2.812057
1751.000000	2.817855
1752.000000	2.810285
1753.000000	2.814634
1754.000000	2.806742
1755.000000	2.791604
1756.000000	2.795469
1757.000000	2.784840
1758.000000	2.774049
1759.000000	2.755851
1760.000000	2.766158
1761.000000	2.774210
1762.000000	2.761649
1763.000000	2.758428
1764.000000	2.764225
1765.000000	2.758589
1766.000000	2.757945
1767.000000	2.759716
1768.000000	2.754079
1769.000000	2.742001
1770.000000	2.738780
1771.000000	2.740551
1772.000000	2.730083
1773.000000	2.729278
1774.000000	2.719132
1775.000000	2.712207
1776.000000	2.710113
1777.000000	2.704799
1778.000000	2.716394
1779.000000	2.723480
1780.000000	2.711885
1781.000000	2.702866
1782.000000	2.689499
1783.000000	2.682091
1784.000000	2.684346
1785.000000	2.693203
1786.000000	2.674200
1787.000000	2.672750
1788.000000	2.673555
1789.000000	2.662282
1790.000000	2.651331
1791.000000	2.649237
1792.000000	2.653907
1793.000000	2.646338
1794.000000	2.644084
1795.000000	2.643761
1796.000000	2.650042
1797.000000	2.647627
1798.000000	2.644406
1799.000000	2.638447
1800.000000	2.630394
1801.000000	2.625724
1802.000000	2.620570
1803.000000	2.616705
1804.000000	2.613001
1805.000000	2.605593
1806.000000	2.605110
1807.000000	2.595769
1808.000000	2.596091
1809.000000	2.607526
1810.000000	2.606881
1811.000000	2.597057
1812.000000	2.587234
1813.000000	2.571451
1814.000000	2.571612
1815.000000	2.577732
1816.000000	2.563398
1817.000000	2.565814
1818.000000	2.562754
1819.000000	2.555829
1820.000000	2.532477
1821.000000	2.539885
1822.000000	2.539080
1823.000000	2.537953
1824.000000	2.539885
1825.000000	2.534571
1826.000000	2.542140
1827.000000	2.535215
1828.000000	2.535054
1829.000000	2.525230
1830.000000	2.520399
1831.000000	2.518949
1832.000000	2.515728
1833.000000	2.507676
1834.000000	2.495597
1835.000000	2.498174
1836.000000	2.490444
1837.000000	2.486740
1838.000000	2.502361
1839.000000	2.502361
1840.000000	2.489477
1841.000000	2.480781
1842.000000	2.473695
1843.000000	2.463227
1844.000000	2.467736
1845.000000	2.458234
1846.000000	2.461294
1847.000000	2.455013
1848.000000	2.450665
1849.000000	2.422481
1850.000000	2.425702
1851.000000	2.432950
1852.000000	2.431661
1853.000000	2.433111
1854.000000	2.430212
1855.000000	2.425863
1856.000000	2.428762
1857.000000	2.431500
1858.000000	2.418455
1859.000000	2.416523
1860.000000	2.407826
1861.000000	2.404927
1862.000000	2.389628
1863.000000	2.388339
1864.000000	2.393654
1865.000000	2.386085
1866.000000	2.394942
1867.000000	2.386085
1868.000000	2.385440
1869.000000	2.374650
1870.000000	2.373845
1871.000000	2.361444
1872.000000	2.356935
1873.000000	2.353392
1874.000000	2.350654
1875.000000	2.345823
1876.000000	2.346145
1877.000000	2.330845
1878.000000	2.318283
1879.000000	2.313613
1880.000000	2.321343
1881.000000	2.323276
1882.000000	2.330362
1883.000000	2.322793
1884.000000	2.317156
1885.000000	2.318928
1886.000000	2.321021
1887.000000	2.306366
1888.000000	2.305883
1889.000000	2.300729
1890.000000	2.296220
1891.000000	2.282048
1892.000000	2.285913
1893.000000	2.277699
1894.000000	2.276089
1895.000000	2.277699
1896.000000	2.275445
1897.000000	2.268359
1898.000000	2.263849
1899.000000	2.264654
1900.000000	2.257085
1901.000000	2.253542
1902.000000	2.242269
1903.000000	2.239531
1904.000000	2.240658
1905.000000	2.235988
1906.000000	2.219883
1907.000000	2.210381
1908.000000	2.213119
1909.000000	2.210059
1910.000000	2.213924
1911.000000	2.220205
1912.000000	2.212475
1913.000000	2.203778
1914.000000	2.209576
1915.000000	2.197336
1916.000000	2.196853
1917.000000	2.188479
1918.000000	2.185741
1919.000000	2.178494
1920.000000	2.171569
1921.000000	2.171891
1922.000000	2.164322
1923.000000	2.164644
1924.000000	2.162872
1925.000000	2.160618
1926.000000	2.153209
1927.000000	2.151438
1928.000000	2.152082
1929.000000	2.145318
1930.000000	2.140003
1931.000000	2.130180
1932.000000	2.127764
1933.000000	2.119389
1934.000000	2.123093
1935.000000	2.109726
1936.000000	2.101674
1937.000000	2.095071
1938.000000	2.094266
1939.000000	2.100386
1940.000000	2.105539
1941.000000	2.096682
1942.000000	2.088629
1943.000000	2.090884
1944.000000	2.073974
1945.000000	2.079450
1946.000000	2.073813
1947.000000	2.072202
1948.000000	2.056742
1949.000000	2.054809
1950.000000	2.049012
1951.000000	2.045952
1952.000000	2.051588
1953.000000	2.046757
1954.000000	2.036933
1955.000000	2.031940
1956.000000	2.031296
1957.000000	2.033712
1958.000000	2.023244
1959.000000	2.016319
1960.000000	2.012937
1961.000000	2.006012
1962.000000	1.999409
1963.000000	1.995222
1964.000000	1.986686
1965.000000	1.986847
1966.000000	1.984109
1967.000000	1.974285
1968.000000	1.990229
1969.000000	1.985076
1970.000000	1.973963
1971.000000	1.970742
1972.000000	1.958825
1973.000000	1.954960
1974.000000	1.956731
1975.000000	1.949162
1976.000000	1.942237
1977.000000	1.936278
1978.000000	1.926132
1979.000000	1.916630
1980.000000	1.925005
1981.000000	1.920657
1982.000000	1.918241
1983.000000	1.912121
1984.000000	1.908095
1985.000000	1.909061
1986.000000	1.906484
1987.000000	1.898754
1988.000000	1.893440
1989.000000	1.888125
1990.000000	1.881683
1991.000000	1.874436
1992.000000	1.870249
1993.000000	1.865417
1994.000000	1.859458
1995.000000	1.858814
1996.000000	1.856721
1997.000000	1.861069
1998.000000	1.857365
1999.000000	1.845286
2000.000000	1.841421
2001.000000	1.825800
2002.000000	1.826122
2003.000000	1.823384
2004.000000	1.819358
2005.000000	1.809695
2006.000000	1.806957
2007.000000	1.802448
2008.000000	1.786987
2009.000000	1.791335
2010.000000	1.792624
2011.000000	1.787631
2012.000000	1.783283
2013.000000	1.779740
2014.000000	1.776197
2015.000000	1.774747
2016.000000	1.767017
2017.000000	1.760575
2018.000000	1.755583
2019.000000	1.751557
2020.000000	1.745115
2021.000000	1.737062
2022.000000	1.732714
2023.000000	1.728527
2024.000000	1.725145
2025.000000	1.726433
2026.000000	1.725145
2027.000000	1.714355
2028.000000	1.712100
2029.000000	1.703887
2030.000000	1.698411
2031.000000	1.696478
2032.000000	1.686816
2033.000000	1.685688
2034.000000	1.677314
2035.000000	1.672482
2036.000000	1.664108
2037.000000	1.658793
2038.000000	1.654928
2039.000000	1.655572
2040.000000	1.652835
2041.000000	1.643977
2042.000000	1.640917
2043.000000	1.638984
2044.000000	1.642044
2045.000000	1.627550
2046.000000	1.623363
2047.000000	1.614988
2048.000000	1.613700
2049.000000	1.605326
2050.000000	1.598078
2051.000000	1.596629
2052.000000	1.587771
2053.000000	1.586322
2054.000000	1.587771
2055.000000	1.584550
2056.000000	1.574566
2057.000000	1.572955
2058.000000	1.563936
2059.000000	1.556367
2060.000000	1.554435
2061.000000	1.545899
2062.000000	1.541229
2063.000000	1.534143
2064.000000	1.528506
2065.000000	1.516750
2066.000000	1.515461
2067.000000	1.515300
2068.000000	1.514173
2069.000000	1.509986
2070.000000	1.504027
2071.000000	1.497907
2072.000000	1.499195
2073.000000	1.494203
2074.000000	1.486634
2075.000000	1.478903
2076.000000	1.472623
2077.000000	1.467791
2078.000000	1.461027
2079.000000	1.457806
2080.000000	1.449754
2081.000000	1.444761
2082.000000	1.443151
2083.000000	1.441057
2084.000000	1.438803
2085.000000	1.430750
2086.000000	1.430589
2087.000000	1.420443
2088.000000	1.415451
2089.000000	1.406754
2090.000000	1.399668
2091.000000	1.397736
2092.000000	1.389683
2093.000000	1.382436
2094.000000	1.374384
2095.000000	1.367781
2096.000000	1.365848
2097.000000	1.371324
2098.000000	1.369230
2099.000000	1.359406
2100.000000	1.355541
2101.000000	1.350227
2102.000000	1.347167
2103.000000	1.342980
2104.000000	1.332672
2105.000000	1.327841
2106.000000	1.323171
2107.000000	1.318500
2108.000000	1.312864
2109.000000	1.309482
2110.000000	1.308676
2111.000000	1.303040
2112.000000	1.296920
2113.000000	1.296759
2114.000000	1.290800
2115.000000	1.287740
2116.000000	1.279849
2117.000000	1.271958
2118.000000	1.265355
2119.000000	1.262134
2120.000000	1.257463
2121.000000	1.246995
2122.000000	1.242003
2123.000000	1.235722
2124.000000	1.232340
2125.000000	1.223482
2126.000000	1.226059
2127.000000	1.228153
2128.000000	1.225415
2129.000000	1.216396
2130.000000	1.211565
2131.000000	1.211404
2132.000000	1.200614
2133.000000	1.192884
2134.000000	1.188696
2135.000000	1.188374
2136.000000	1.182576
2137.000000	1.177584
2138.000000	1.175329
2139.000000	1.171786
2140.000000	1.166472
2141.000000	1.162123
2142.000000	1.162768
2143.000000	1.159708
2144.000000	1.154071
2145.000000	1.148112
2146.000000	1.146502
2147.000000	1.137483
2148.000000	1.136678
2149.000000	1.130397
2150.000000	1.123955
2151.000000	1.115581
2152.000000	1.111555
2153.000000	1.105918
2154.000000	1.100442
2155.000000	1.095772
2156.000000	1.104308
2157.000000	1.100765
2158.000000	1.096899
2159.000000	1.094323
2160.000000	1.089652
2161.000000	1.078862
2162.000000	1.076607
